community	medium	receiver	donor	compound	scs	mus	mps	smetana
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.15_rename	M_s_e	0.0759493670886076	0.14285714285714285	1	0.0108499095840868
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.11_rename	M_acald_e	0.0759493670886076	0.02857142857142857	1	0.00216998191681736
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.11_rename	M_cu2_e	0.0759493670886076	1.0	1	0.0759493670886076
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.11_rename	M_fe2_e	0.0759493670886076	0.05714285714285714	1	0.00433996383363472
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.11_rename	M_fe3_e	0.0759493670886076	0.02857142857142857	1	0.00216998191681736
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.11_rename	M_h2s_e	0.0759493670886076	0.12857142857142856	1	0.009764918625678118
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.11_rename	M_lcts_e	0.0759493670886076	0.02857142857142857	1	0.00216998191681736
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.11_rename	M_ptrc_e	0.0759493670886076	0.014285714285714285	1	0.00108499095840868
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.12_rename	M_acald_e	0.06329113924050633	0.02857142857142857	1	0.0018083182640144667
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.12_rename	M_arg__L_e	0.06329113924050633	0.37142857142857144	1	0.02350813743218807
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.12_rename	M_fe2_e	0.06329113924050633	0.05714285714285714	1	0.0036166365280289334
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.12_rename	M_fe3_e	0.06329113924050633	0.02857142857142857	1	0.0018083182640144667
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.12_rename	M_h2s_e	0.06329113924050633	0.12857142857142856	1	0.0081374321880651
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.12_rename	M_orn_e	0.06329113924050633	0.014285714285714285	1	0.0009041591320072334
MTS-020	minimal	MTS-020_bin.6_rename	MTS-010_bin.12_rename	M_s_e	0.06329113924050633	0.14285714285714285	1	0.009041591320072333
MTS-020	minimal	MTS-020_bin.6_rename	MTS-020_bin.11_rename	M_acald_e	0.06329113924050633	0.02857142857142857	1	0.0018083182640144667
MTS-020	minimal	MTS-020_bin.6_rename	MTS-020_bin.11_rename	M_fe2_e	0.06329113924050633	0.05714285714285714	1	0.0036166365280289334
MTS-020	minimal	MTS-020_bin.6_rename	MTS-020_bin.11_rename	M_fe3_e	0.06329113924050633	0.02857142857142857	1	0.0018083182640144667
MTS-020	minimal	MTS-020_bin.6_rename	MTS-020_bin.11_rename	M_h2s_e	0.06329113924050633	0.12857142857142856	1	0.0081374321880651
MTS-020	minimal	MTS-020_bin.6_rename	MTS-020_bin.11_rename	M_istfrnB_e	0.06329113924050633	0.4857142857142857	1	0.030741410488245934
MTS-020	minimal	MTS-020_bin.6_rename	MTS-020_bin.11_rename	M_s_e	0.06329113924050633	0.14285714285714285	1	0.009041591320072333
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_12ppd__R_e	0.06329113924050633	0.04285714285714286	1	0.0027124773960217
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_12ppd__S_e	0.06329113924050633	0.014285714285714285	1	0.0009041591320072334
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_acald_e	0.06329113924050633	0.02857142857142857	1	0.0018083182640144667
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_anhgm_e	0.06329113924050633	0.02857142857142857	1	0.0018083182640144667
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_arg__L_e	0.06329113924050633	0.37142857142857144	1	0.02350813743218807
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_fe2_e	0.06329113924050633	0.05714285714285714	1	0.0036166365280289334
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_fe3_e	0.06329113924050633	0.02857142857142857	1	0.0018083182640144667
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_h2s_e	0.06329113924050633	0.12857142857142856	1	0.0081374321880651
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_inost_e	0.06329113924050633	0.14285714285714285	1	0.009041591320072333
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_istfrnB_e	0.06329113924050633	0.4857142857142857	1	0.030741410488245934
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_orn_e	0.06329113924050633	0.014285714285714285	1	0.0009041591320072334
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_ptrc_e	0.06329113924050633	0.014285714285714285	1	0.0009041591320072334
MTS-020	minimal	MTS-020_bin.6_rename	MTS-060_bin.2_rename	M_s_e	0.06329113924050633	0.14285714285714285	1	0.009041591320072333
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.10_rename	M_acald_e	0.569620253164557	0.015151515151515152	1	0.008630609896432682
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.10_rename	M_arg__L_e	0.569620253164557	0.2878787878787879	1	0.16398158803222096
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.10_rename	M_cu2_e	0.569620253164557	1.0	1	0.569620253164557
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.10_rename	M_cys__L_e	0.569620253164557	0.030303030303030304	1	0.017261219792865365
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.10_rename	M_fe2_e	0.569620253164557	1.0	1	0.569620253164557
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.10_rename	M_gua_e	0.569620253164557	0.045454545454545456	1	0.025891829689298047
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.10_rename	M_h2s_e	0.569620253164557	0.30303030303030304	1	0.17261219792865365
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.10_rename	M_o2_e	0.569620253164557	1.0	1	0.569620253164557
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.10_rename	M_ser__L_e	0.569620253164557	0.3333333333333333	1	0.189873417721519
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.11_rename	M_acald_e	0.06329113924050633	0.015151515151515152	1	0.0009589566551591868
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.11_rename	M_fe2_e	0.06329113924050633	1.0	1	0.06329113924050633
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.11_rename	M_h2s_e	0.06329113924050633	0.30303030303030304	1	0.019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_acald_e	0.0759493670886076	0.015151515151515152	1	0.0011507479861910242
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_agm_e	0.0759493670886076	0.030303030303030304	1	0.0023014959723820483
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_arg__L_e	0.0759493670886076	0.2878787878787879	1	0.021864211737629462
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_cu2_e	0.0759493670886076	1.0	1	0.0759493670886076
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_cys__L_e	0.0759493670886076	0.030303030303030304	1	0.0023014959723820483
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_fe2_e	0.0759493670886076	1.0	1	0.0759493670886076
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_g3pg_e	0.0759493670886076	0.9848484848484849	1	0.07479861910241657
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_gthrd_e	0.0759493670886076	0.19696969696969696	1	0.014959723820483314
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_gua_e	0.0759493670886076	0.045454545454545456	1	0.0034522439585730727
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_h2s_e	0.0759493670886076	0.30303030303030304	1	0.023014959723820484
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_met__L_e	0.0759493670886076	0.045454545454545456	1	0.0034522439585730727
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.1_rename	M_pi_e	0.0759493670886076	0.015151515151515152	1	0.0011507479861910242
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.13_rename	M_acald_e	0.06329113924050633	0.015151515151515152	1	0.0009589566551591868
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.13_rename	M_arg__L_e	0.06329113924050633	0.2878787878787879	1	0.018220176448024553
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.13_rename	M_cys__L_e	0.06329113924050633	0.030303030303030304	1	0.0019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.13_rename	M_fe2_e	0.06329113924050633	1.0	1	0.06329113924050633
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.13_rename	M_h2s_e	0.06329113924050633	0.30303030303030304	1	0.019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.8_rename	M_acald_e	0.46835443037974683	0.015151515151515152	1	0.007096279248177982
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.8_rename	M_fe2_e	0.46835443037974683	1.0	1	0.46835443037974683
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.8_rename	M_h2s_e	0.46835443037974683	0.30303030303030304	1	0.14192558496355964
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.8_rename	M_o2_e	0.46835443037974683	1.0	1	0.46835443037974683
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_acald_e	0.3924050632911392	0.015151515151515152	1	0.005945531261986958
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_agm_e	0.3924050632911392	0.030303030303030304	1	0.011891062523973915
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_arg__L_e	0.3924050632911392	0.2878787878787879	1	0.11296509397775222
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_cu2_e	0.3924050632911392	1.0	1	0.3924050632911392
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_cys__L_e	0.3924050632911392	0.030303030303030304	1	0.011891062523973915
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_fe2_e	0.3924050632911392	1.0	1	0.3924050632911392
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_gsn_e	0.3924050632911392	0.06060606060606061	1	0.02378212504794783
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_gthrd_e	0.3924050632911392	0.19696969696969696	1	0.07729190640583045
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_gua_e	0.3924050632911392	0.045454545454545456	1	0.017836593785960874
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_h2s_e	0.3924050632911392	0.30303030303030304	1	0.11891062523973916
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_ins_e	0.3924050632911392	0.030303030303030304	1	0.011891062523973915
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_met__L_e	0.3924050632911392	0.045454545454545456	1	0.017836593785960874
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_pi_e	0.3924050632911392	0.015151515151515152	1	0.005945531261986958
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_ser__L_e	0.3924050632911392	0.3333333333333333	1	0.13080168776371306
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_thymd_e	0.3924050632911392	0.09090909090909091	1	0.03567318757192175
MTS-020	minimal	MTS-001_bin.4_rename	MTS-040_bin.3_rename	M_trp__L_e	0.3924050632911392	0.18181818181818182	1	0.0713463751438435
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.16_rename	M_acald_e	0.2911392405063291	0.015151515151515152	1	0.004411200613732259
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.16_rename	M_arg__L_e	0.2911392405063291	0.2878787878787879	1	0.08381281166091294
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.16_rename	M_fe2_e	0.2911392405063291	1.0	1	0.2911392405063291
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.16_rename	M_gthrd_e	0.2911392405063291	0.19696969696969696	1	0.05734560797851937
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.16_rename	M_gua_e	0.2911392405063291	0.045454545454545456	1	0.013233601841196778
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.16_rename	M_h2s_e	0.2911392405063291	0.30303030303030304	1	0.08822401227464519
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.16_rename	M_pi_e	0.2911392405063291	0.015151515151515152	1	0.004411200613732259
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.16_rename	M_thymd_e	0.2911392405063291	0.09090909090909091	1	0.026467203682393557
MTS-020	minimal	MTS-001_bin.4_rename	MTS-090_bin.1_rename	M_acald_e	0.06329113924050633	0.015151515151515152	1	0.0009589566551591868
MTS-020	minimal	MTS-001_bin.4_rename	MTS-090_bin.1_rename	M_arg__L_e	0.06329113924050633	0.2878787878787879	1	0.018220176448024553
MTS-020	minimal	MTS-001_bin.4_rename	MTS-090_bin.1_rename	M_fe2_e	0.06329113924050633	1.0	1	0.06329113924050633
MTS-020	minimal	MTS-001_bin.4_rename	MTS-090_bin.1_rename	M_gua_e	0.06329113924050633	0.045454545454545456	1	0.0028768699654775605
MTS-020	minimal	MTS-001_bin.4_rename	MTS-090_bin.1_rename	M_h2s_e	0.06329113924050633	0.30303030303030304	1	0.019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.6_rename	M_acald_e	0.06329113924050633	0.015151515151515152	1	0.0009589566551591868
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.6_rename	M_agm_e	0.06329113924050633	0.030303030303030304	1	0.0019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.6_rename	M_arg__L_e	0.06329113924050633	0.2878787878787879	1	0.018220176448024553
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.6_rename	M_cys__L_e	0.06329113924050633	0.030303030303030304	1	0.0019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.6_rename	M_fe2_e	0.06329113924050633	1.0	1	0.06329113924050633
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.6_rename	M_gthrd_e	0.06329113924050633	0.19696969696969696	1	0.012466436517069428
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.6_rename	M_gua_e	0.06329113924050633	0.045454545454545456	1	0.0028768699654775605
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.6_rename	M_h2s_e	0.06329113924050633	0.30303030303030304	1	0.019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.6_rename	M_trp__L_e	0.06329113924050633	0.18181818181818182	1	0.011507479861910242
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_acald_e	0.3924050632911392	0.015151515151515152	1	0.005945531261986958
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_agm_e	0.3924050632911392	0.030303030303030304	1	0.011891062523973915
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_arg__L_e	0.3924050632911392	0.2878787878787879	1	0.11296509397775222
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_cu2_e	0.3924050632911392	1.0	1	0.3924050632911392
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_cys__L_e	0.3924050632911392	0.030303030303030304	1	0.011891062523973915
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_fe2_e	0.3924050632911392	1.0	1	0.3924050632911392
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_g3pg_e	0.3924050632911392	0.9848484848484849	1	0.3864595320291523
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_gsn_e	0.3924050632911392	0.06060606060606061	1	0.02378212504794783
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_gthrd_e	0.3924050632911392	0.19696969696969696	1	0.07729190640583045
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_gua_e	0.3924050632911392	0.045454545454545456	1	0.017836593785960874
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_h2s_e	0.3924050632911392	0.30303030303030304	1	0.11891062523973916
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_ins_e	0.3924050632911392	0.030303030303030304	1	0.011891062523973915
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_met__L_e	0.3924050632911392	0.045454545454545456	1	0.017836593785960874
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_pi_e	0.3924050632911392	0.015151515151515152	1	0.005945531261986958
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_ser__L_e	0.3924050632911392	0.3333333333333333	1	0.13080168776371306
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_thymd_e	0.3924050632911392	0.09090909090909091	1	0.03567318757192175
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.5_rename	M_trp__L_e	0.3924050632911392	0.18181818181818182	1	0.0713463751438435
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.6_rename	M_acald_e	0.0759493670886076	0.015151515151515152	1	0.0011507479861910242
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.6_rename	M_cu2_e	0.0759493670886076	1.0	1	0.0759493670886076
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.6_rename	M_fe2_e	0.0759493670886076	1.0	1	0.0759493670886076
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.6_rename	M_gsn_e	0.0759493670886076	0.06060606060606061	1	0.004602991944764097
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.6_rename	M_gua_e	0.0759493670886076	0.045454545454545456	1	0.0034522439585730727
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.6_rename	M_h2s_e	0.0759493670886076	0.30303030303030304	1	0.023014959723820484
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.6_rename	M_ins_e	0.0759493670886076	0.030303030303030304	1	0.0023014959723820483
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.7_rename	M_acald_e	0.06329113924050633	0.015151515151515152	1	0.0009589566551591868
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.7_rename	M_fe2_e	0.06329113924050633	1.0	1	0.06329113924050633
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.7_rename	M_gsn_e	0.06329113924050633	0.06060606060606061	1	0.0038358266206367474
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.7_rename	M_h2s_e	0.06329113924050633	0.30303030303030304	1	0.019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.7_rename	M_ins_e	0.06329113924050633	0.030303030303030304	1	0.0019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-001_bin.7_rename	M_pi_e	0.06329113924050633	0.015151515151515152	1	0.0009589566551591868
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.15_rename	M_acald_e	0.0759493670886076	0.015151515151515152	1	0.0011507479861910242
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.15_rename	M_arg__L_e	0.0759493670886076	0.2878787878787879	1	0.021864211737629462
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.15_rename	M_cu2_e	0.0759493670886076	1.0	1	0.0759493670886076
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.15_rename	M_fe2_e	0.0759493670886076	1.0	1	0.0759493670886076
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.15_rename	M_gua_e	0.0759493670886076	0.045454545454545456	1	0.0034522439585730727
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.15_rename	M_h2s_e	0.0759493670886076	0.30303030303030304	1	0.023014959723820484
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.11_rename	M_acald_e	0.0759493670886076	0.015151515151515152	1	0.0011507479861910242
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.11_rename	M_cu2_e	0.0759493670886076	1.0	1	0.0759493670886076
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.11_rename	M_fe2_e	0.0759493670886076	1.0	1	0.0759493670886076
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.11_rename	M_gua_e	0.0759493670886076	0.045454545454545456	1	0.0034522439585730727
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.11_rename	M_h2s_e	0.0759493670886076	0.30303030303030304	1	0.023014959723820484
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.11_rename	M_ins_e	0.0759493670886076	0.030303030303030304	1	0.0023014959723820483
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.12_rename	M_acald_e	0.06329113924050633	0.015151515151515152	1	0.0009589566551591868
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.12_rename	M_arg__L_e	0.06329113924050633	0.2878787878787879	1	0.018220176448024553
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.12_rename	M_fe2_e	0.06329113924050633	1.0	1	0.06329113924050633
MTS-020	minimal	MTS-001_bin.4_rename	MTS-010_bin.12_rename	M_h2s_e	0.06329113924050633	0.30303030303030304	1	0.019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.11_rename	M_acald_e	0.06329113924050633	0.015151515151515152	1	0.0009589566551591868
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.11_rename	M_fe2_e	0.06329113924050633	1.0	1	0.06329113924050633
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.11_rename	M_gua_e	0.06329113924050633	0.045454545454545456	1	0.0028768699654775605
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.11_rename	M_h2s_e	0.06329113924050633	0.30303030303030304	1	0.019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-020_bin.11_rename	M_ins_e	0.06329113924050633	0.030303030303030304	1	0.0019179133103183737
MTS-020	minimal	MTS-001_bin.4_rename	MTS-060_bin.2_rename	M_acald_e	0.06329113924050633	0.015151515151515152	1	0.0009589566551591868
MTS-020	minimal	MTS-001_bin.4_rename	MTS-060_bin.2_rename	M_arg__L_e	0.06329113924050633	0.2878787878787879	1	0.018220176448024553
MTS-020	minimal	MTS-001_bin.4_rename	MTS-060_bin.2_rename	M_fe2_e	0.06329113924050633	1.0	1	0.06329113924050633
MTS-020	minimal	MTS-001_bin.4_rename	MTS-060_bin.2_rename	M_gua_e	0.06329113924050633	0.045454545454545456	1	0.0028768699654775605
MTS-020	minimal	MTS-001_bin.4_rename	MTS-060_bin.2_rename	M_h2s_e	0.06329113924050633	0.30303030303030304	1	0.019179133103183737
MTS-020	minimal	MTS-001_bin.5_rename	MTS-001_bin.10_rename	M_acald_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-001_bin.10_rename	M_arg__L_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-001_bin.10_rename	M_cu2_e	1.0	0.9818181818181818	1	0.9818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-001_bin.10_rename	M_cys__L_e	1.0	0.03636363636363636	1	0.03636363636363636
MTS-020	minimal	MTS-001_bin.5_rename	MTS-001_bin.10_rename	M_etoh_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-001_bin.10_rename	M_fe2_e	1.0	0.09090909090909091	1	0.09090909090909091
MTS-020	minimal	MTS-001_bin.5_rename	MTS-001_bin.10_rename	M_fe3_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-001_bin.10_rename	M_h2s_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-001_bin.10_rename	M_o2_e	1.0	0.14545454545454545	1	0.14545454545454545
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_12ppd__S_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_LalaDgluMdapDala_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_acald_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_arg__L_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_cgly_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_cu2_e	1.0	0.9818181818181818	1	0.9818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_cys__L_e	1.0	0.03636363636363636	1	0.03636363636363636
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_dha_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_etoh_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_fe2_e	1.0	0.09090909090909091	1	0.09090909090909091
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_fe3_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_gal1p_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_gthrd_e	1.0	0.05454545454545454	1	0.05454545454545454
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_h2s_e	1.0	0.01818181818181818	1	0.01818181818181818
MTS-020	minimal	MTS-001_bin.5_rename	MTS-040_bin.3_rename	M_ump_e	1.0	0.23636363636363636	1	0.23636363636363636
MTS-020	minimal	MTS-001_bin.6_rename	MTS-001_bin.10_rename	M_acald_e	1.0	0.07317073170731707	1	0.07317073170731707
MTS-020	minimal	MTS-001_bin.6_rename	MTS-001_bin.10_rename	M_cit_e	1.0	0.7804878048780488	1	0.7804878048780488
MTS-020	minimal	MTS-001_bin.6_rename	MTS-001_bin.10_rename	M_cu2_e	1.0	1.0	1	1.0
MTS-020	minimal	MTS-001_bin.6_rename	MTS-001_bin.10_rename	M_fe2_e	1.0	0.24390243902439024	1	0.24390243902439024
